seed,bank_seed,stratum,initial_state_hash,clone_identity,selected,heldout,transfer,raw_transfer,G_fixed_transfer,single_regime_global_transfer,historical_retention,shuffled_selected,single_regime_selected,initial_q_P
784039,820211,moderate,7c1174c211db23ddb349720ba8ba74e5a52fe76a2e768a5780c79ffccc958b39,True,context_split,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": 0.060462974718760165, ""heldout_log_per_observation"": [-1.6602821244606343, -1.670578869600221, -1.5845237686185074, -1.7704421637692649, -1.6449867433372676], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.290073376569927, 0.38948170470411886, 0.24948714989090137, 0.38863800689746003, 0.27263052540417304]}",0.25907899903647347,-0.25907899903647347,0.0,0.25907899903647347,1.1102230246251565e-16,context_split,global_downweight,0.6811609222375211
784040,820232,strong,2fd2e18ae11f345214774fb2e657df0e4fd666eb5fc8ea8d2bbe7f149f0eaa87,True,context_split,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": 1.2534996779906082, ""heldout_log_per_observation"": [-1.9082411933634758, -1.9173619708434675, -1.6202143074249635, -2.0933658892284948, -2.8737139854155718], ""matched_comparators"": [""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3176549047049543, 0.41313946408582725, 0.1615988707074983, 0.386763026271711, 0.0735857893963029]}",0.20499306036316123,-0.20499306036316123,0.0,0.20499306036316123,0.0,context_split,context_split,0.8448058358784342
784041,820240,very_strong,e050c6ad0bfb67cb14f20bb19d4f03c23e96757c914f8c7d50a9fd1c4ec8194c,True,context_split,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": -0.056784980653364237, ""heldout_log_per_observation"": [-2.2942013871954092, -2.064168705944425, -1.7736644428444084, -1.8707492016926484, -1.7168794621910441], ""matched_comparators"": [""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.32445892454688685, 0.422772833975072, 0.15839758571282267, 0.39284459322588067, 0.06901275051191068]}",0.5687150672048572,-0.5687150672048572,0.0,0.5687150672048572,0.0,context_split,context_split,0.9621951194614029
784042,820241,strong,c16957d70d64db8f4d3ba7e90b3c7ff5b99acd40529511a7e34032435c1e082a,True,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.06641718583823586, ""heldout_log_per_observation"": [-2.2258066500492237, -2.127800561876671, -2.159389464210988, -2.2973945177338075, -2.3722253436991245], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.30032739370795236, 0.39575163245004114, 0.22672214018813908, 0.3672217371224524, 0.15389227935596475]}",0.4584887153900491,-0.4584887153900491,0.0,0.4584887153900491,0.0,global_downweight,global_downweight,0.8868291474718663
784043,820243,strong,9c5025cc44db9f732da1cbd5eac18197cc8ab9a93285d55aa332e3af6397fa65,True,context_split,"{""best_matched_comparator"": ""continuous_drift"", ""generating_family_margin"": 0.10860324041542935, ""heldout_log_per_observation"": [-2.258099301478432, -2.2379837713951956, -2.0728917913596066, -2.181495031775036, -2.229460946220847], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.34617728594389513, 0.4490382098187218, 0.34545452459522635, 0.4519098160415877, 0.3805630079098434]}",0.4486126886256693,0.4486126886256693,0.0,0.4486126886256693,0.0,context_split,context_split,0.8346331022070278
784044,820250,very_strong,9d1824cc6a8a40df5d386498b6cc309b93b3a65f577569229fd86e43532bbf7e,True,context_split,"{""best_matched_comparator"": ""continuous_drift"", ""generating_family_margin"": 0.2063404728693783, ""heldout_log_per_observation"": [-2.6118832934065113, -2.4815114834963747, -2.205860534563101, -2.412201007432479, -2.2220169681539534], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.31672308332467447, 0.407100995046554, 0.293155542999275, 0.40510578249019624, 0.06287996731315713]}",0.38108132616200396,-0.38108132616200396,0.0,0.38108132616200396,0.0,context_split,context_split,0.9626097883056925
784045,820257,very_strong,c5ff9ef25068bd73155330739b2125ed2019c3745c3da6fb6e028af907dcab8c,True,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.14947770054791487, ""heldout_log_per_observation"": [-1.895778862487001, -1.9536219014125953, -1.746301161939086, -1.9983002520419513, -3.2312945244453957], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.40165413875122935, 0.4937009907058278, 0.4544165338527511, 0.5150132926319082, 0.39222711092233503]}",0.5344717395312184,-0.5344717395312184,0.0,0.5344717395312184,0.0,context_split,cue_local_relearning,0.9520163644826495
784046,820264,moderate,ddb7819d7203ea30c9a4a0675c70d547dc4a6efcc696df743bff6bde565345f5,True,context_split,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": -0.1323592481765461, ""heldout_log_per_observation"": [-2.3675600931423837, -2.181992353836632, -1.9683210073732624, -2.152274844481214, -1.8359617591967163], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 0.0, ""preheldout_complexity_per_observation"": [0.3604205562442337, 0.4549979070700416, 0.3225659568941064, 0.46166738760839704, 0.26112360086193687]}",0.37745740498034064,0.37745740498034064,0.0,0.37745740498034064,0.0,context_split,context_split,0.734010406866023
784047,820271,very_strong,4edbac2bde3d1d689af6dd509c80b343aed005cbfdb1ab72dc0108599a1fa984,True,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.07330691925342503, ""heldout_log_per_observation"": [-2.0434773626395533, -1.9773924496999262, -1.9701704433861282, -2.0301290330128197, -2.8625124655793615], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3864689865215986, 0.4776582647038639, 0.3360612192104952, 0.4770487977997419, 0.09288377890337263]}",0.3817322389408726,0.3817322389408726,0.0,0.3817322389408726,0.0,context_split,context_split,0.9667766026406428
784048,820304,very_strong,cc37671a42fad835e3c6656641dcd59a4dd94b12d48c7a0d7cecd2c0ecb27ac5,True,change_point,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": -0.06704530073771942, ""heldout_log_per_observation"": [-2.2692688643724237, -1.9825899561809548, -1.4733114317052634, -1.765437145692399, -1.406266130967544], ""matched_comparators"": [""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3224693424495793, 0.4131860131747349, 0.15752985710901488, 0.4126172564205249, 0.06314061226982083]}",0.5687150672048572,-0.5687150672048572,0.0,0.5687150672048572,0.0,context_split,context_split,0.9357531643061467
784049,820307,very_strong,d9f0936bf8b463edabb971ff297b8a6728cc88a88102317dd641361569ac707c,True,context_split,"{""best_matched_comparator"": ""cue_local_relearning"", ""generating_family_margin"": -0.09480246580926188, ""heldout_log_per_observation"": [-2.1521809086088215, -2.0199967214313457, -2.1147991872406076, -2.0833839958827944, -1.964664186344554], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3937567290400387, 0.4941761936440296, 0.4011726086406824, 0.48928103087763714, 0.05809140632601706]}",0.37890841813136,0.37890841813136,0.0,0.37890841813136,0.0,context_split,context_split,0.9587831833311913
784050,820321,very_strong,928d39f56e094ec86931a87630682822d2e50ede050cfba1b99e2e5d220ee611,True,context_split,"{""best_matched_comparator"": ""cue_local_relearning"", ""generating_family_margin"": 0.08537656933425186, ""heldout_log_per_observation"": [-2.5172676427615546, -2.4107356593192097, -2.325359089984958, -2.460014906099671, -2.450626139718916], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift"", ""change_point""], ""maximum_decomposition_error"": 7.105427357601002e-15, ""preheldout_complexity_per_observation"": [0.37369359759533843, 0.4698992278378755, 0.389992120485499, 0.4895039514879107, 0.3777482443290163]}",0.5344717395312168,-0.5344717395312168,0.0,0.5344717395312168,0.0,context_split,context_split,0.9548777472308304
784051,820328,strong,22ccf5d84f142181ccf7bbf4e8a5b6eeb032b595b0d515c55c42604313e9d1c2,True,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.27384862893634576, ""heldout_log_per_observation"": [-1.7066130926333383, -1.7570088133463129, -1.4327644636969925, -1.811539537128354, -3.066857484015725], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3996095553530235, 0.4862546263807141, 0.45552618264533185, 0.4951293669154866, 0.21138646260840224]}",0.7546277471380578,-0.7546277471380578,0.0,0.7546277471380578,0.0,global_downweight,global_downweight,0.7776905670825988
784052,820329,moderate,141a975bd9829f9696b80ba3879a6b6ffa4c825302ce35c8a674968bd84a381a,True,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.10029442062144955, ""heldout_log_per_observation"": [-1.4562557611957194, -1.5473354895344889, -1.3559613405742699, -1.4644949391833642, -3.28191691814885], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 0.0, ""preheldout_complexity_per_observation"": [0.3268497911170586, 0.43562168774830096, 0.2613635519549961, 0.4471908364969482, 0.044696143956086974]}",0.8300789975582501,-0.8300789975582501,0.0,0.8300789975582501,0.0,context_split,cue_local_relearning,0.7475771867751676
784053,820330,strong,40d01348814d58c070e7b0badeb47b94fed07eff5243157db0e8d8addd063e5b,True,context_split,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": -0.07759224721985092, ""heldout_log_per_observation"": [-1.090439013819842, -1.160048077851151, -0.9899655194831691, -1.1882841979823118, -0.9123732722633182], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3001693514158114, 0.3914061883067186, 0.30402557036565586, 0.404171437057295, 0.18960775424714063]}",0.8006209718280571,-0.8006209718280571,0.0,0.8006209718280571,0.0,context_split,global_downweight,0.8357270792576749
784054,820337,very_strong,6995569fec7ea1fc9fcdcbd1c46eec21462317949a0b67bf54fa16a4d47801c8,True,context_split,"{""best_matched_comparator"": ""continuous_drift"", ""generating_family_margin"": 0.06930822891465382, ""heldout_log_per_observation"": [-2.151201418544174, -2.017330109487445, -1.8975114440305463, -1.9668196729452, -2.6192736969474346], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.45464701797334656, 0.5555085590307077, 0.47001473804470617, 0.5662535159296497, 0.09835525772056447]}",0.4779242097472436,-0.4779242097472436,0.0,0.4779242097472436,0.0,context_split,context_split,0.9188974824066823
784055,820344,moderate,bca82518a26e7c999abb9891c3344b6f251c1fc6aba9bed8e3c0bd784f12b111,True,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.055382759836710704, ""heldout_log_per_observation"": [-1.964069667111902, -2.002257777704732, -1.9086869072751913, -2.026515013136139, -3.0444233696552168], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.33780321518424444, 0.4381971680056637, 0.323611937668449, 0.43688351228619626, 0.07360532217142418]}",0.5687150672048572,-0.5687150672048572,0.0,0.5687150672048572,0.0,context_split,context_split,0.6164326568952979
784056,820346,strong,8d7ba3b83aa581c781ba5837bec82b7b53ba647dfe4eeeb7c486ef5aed3ccade,True,context_split,"{""best_matched_comparator"": ""continuous_drift"", ""generating_family_margin"": -0.03006224210138786, ""heldout_log_per_observation"": [-2.4671094496936137, -2.2533988724415863, -2.1273660517208457, -2.097303809619458, -2.4267238657396195], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3973921438489691, 0.5026850838329654, 0.42718028343855713, 0.5142784631260475, 0.24902756069625676]}",0.439579308864563,0.439579308864563,0.0,0.439579308864563,0.0,context_split,context_split,0.7612375029950547
784057,820347,very_strong,eb4dde44edffb95655e6c8e3f060532dec8d41560da1ed59c1006b398b385490,True,context_split,"{""best_matched_comparator"": ""cue_local_relearning"", ""generating_family_margin"": 0.013041608085792689, ""heldout_log_per_observation"": [-1.9331461466308086, -1.862506768063783, -1.8494651599779903, -2.020875988088684, -3.1204741136683243], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.2964147847111464, 0.3911106032015353, 0.2773680489545175, 0.3982299918641092, 0.08815261119214367]}",0.23758700693797186,0.23758700693797186,0.0,0.23758700693797175,0.0,context_split,context_split,0.945644368982597
784058,820356,very_strong,4cdff17003e883fc20c0be4222eee0f85861a808e0f4558689a0543933002986,True,context_split,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": 0.05260283125667353, ""heldout_log_per_observation"": [-1.1902394074341762, -1.3337605567103772, -1.0031799277535365, -1.1391653412432339, -1.05578275901021], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.33357503007959993, 0.4212810345557689, 0.31316498956143585, 0.4266485869917531, 0.22354393882983584]}",0.7901235433026488,-0.7901235433026488,0.0,0.7901235433026488,1.1102230246251565e-16,context_split,continuous_drift,0.972078818555843
784059,820360,strong,3c26ca4d92aed57c1eb5f22341f173c9cd641496db93b7d0e3f590b73f8fcd36,True,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.16528998238901593, ""heldout_log_per_observation"": [-1.7211815638694112, -1.8313423969076066, -1.5558915814803953, -1.8331577467417448, -1.9838418482468239], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3514650491450777, 0.4395627441254421, 0.2674824703553512, 0.4579984644157005, 0.1715166737143283]}",0.5687147335467764,-0.5687147335467764,0.0,0.5687147335467764,0.0,context_split,global_downweight,0.844805835878434
784060,820363,moderate,c6da51b4a0109b1e729623f3370a7e45f359468c9f25de0c3809c7b4b825f090,True,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.12076646436946481, ""heldout_log_per_observation"": [-2.2518928998727983, -2.1929688020545246, -2.1311264355033335, -2.3124738770423408, -2.6424032372743387], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.2803751485289327, 0.3676684743632265, 0.21349047057505535, 0.35124139152603756, 0.13528084457096687]}",0.4149948622377589,-0.4149948622377589,0.0,0.4149948622377589,0.0,context_split,global_downweight,0.7386639910692617
784061,820376,moderate,a7435ae1d9e4144a07e38c31c6553fae5ca3dc2b7220630228b1a231e9801bdc,True,context_split,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": 0.0370626293711922, ""heldout_log_per_observation"": [-2.5132031806617103, -2.3543961723586984, -2.1175797761911754, -2.3101388455438876, -2.1546424055623676], ""matched_comparators"": [""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.29264694645210404, 0.39851023204445285, 0.11975863344897071, 0.38077879368466333, 0.06901275064893045]}",0.038761994216199525,-0.038761994216199525,0.0,0.038761994216199525,0.0,change_point,context_split,0.6564481890557478
784062,820377,very_strong,6199469c842708529b0fd0051292bae84531a033681efcb40817e38376a6cd73,True,change_point,"{""best_matched_comparator"": ""cue_local_relearning"", ""generating_family_margin"": 0.06705526880775015, ""heldout_log_per_observation"": [-2.589194474494679, -2.503214073182, -2.4361588043742497, -2.559268273996458, -2.37861233921588], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.287656460004313, 0.3742585556021067, 0.30091472012860826, 0.3648309391473478, 0.09581740527954219]}",0.8421049292047996,-0.8421049292047996,0.0,0.8421049292047996,0.0,cue_local_relearning,change_point,0.9727392352756135
784063,820378,very_strong,f27b7e4b4510ea9bd39b9e429abf3e3ff00f841959b221d76bba404476294b20,True,change_point,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": -0.032679126246842216, ""heldout_log_per_observation"": [-2.6452922312028875, -2.5862302621101803, -2.4872901369901728, -2.6320098880519716, -2.4546110107433305], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.23717656388968847, 0.33749337644566807, 0.13837538137860228, 0.3252854516008579, 0.06828005156238401]}",0.5070334193365127,-0.5070334193365127,0.0,0.5070334193365127,0.0,context_split,context_split,0.9672609488465712
784064,820384,very_strong,87719635d390d62cd65b3015fa363305ae5bb4e18106f6839f66ff2f9adb2ee5,True,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.09629006811732754, ""heldout_log_per_observation"": [-1.7951583863731955, -1.8117016878360213, -1.698868318255868, -1.8736406728066104, -1.8568801257159357], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.32972670878522375, 0.43022001031756235, 0.2563107647751054, 0.42168982613195843, 0.09005178791817338]}",0.5687150670779326,-0.5687150670779326,0.0,0.5687150670779326,0.0,context_split,context_split,0.9621951194614029
784065,820385,very_strong,d5c99b56a434cb15b76ead0f31e62ef224613a579c2982c4847630cc549c0e9c,True,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.12192912416720691, ""heldout_log_per_observation"": [-1.3639237309098275, -1.4722457156890592, -1.2419946067426206, -1.365680400995216, -1.7639028968949768], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift"", ""change_point""], ""maximum_decomposition_error"": 2.1316282072803006e-14, ""preheldout_complexity_per_observation"": [0.378938784100632, 0.4722256566489638, 0.39004873929368594, 0.4833791146705276, 0.3179924414162039]}",0.24158019588750018,0.24158019588750018,0.0,0.24158019588750018,0.0,global_downweight,global_downweight,0.973673192442877
784066,820386,very_strong,29c2b5afba19cc964f7381c0824a3c364584688cee3c66d7951b50a4958c2662,True,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.20259600580699644, ""heldout_log_per_observation"": [-2.4485775379018815, -2.5108056376969072, -2.245981532094885, -2.5307738331541456, -2.6618895225103048], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.35985652585793493, 0.4516809946535825, 0.3799617548858496, 0.4711571647994702, 0.2432494811597432]}",0.3810813261619897,-0.3810813261619897,0.0,0.3810813261619897,0.0,cue_local_relearning,global_downweight,0.9303321249458679
784067,820401,very_strong,bc5300376f542aa16ba15375ad895fc24cdb976f628ca80b90e5d0b254537f35,True,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.10639633137641091, ""heldout_log_per_observation"": [-2.186911230818251, -2.2286965370709915, -2.08051489944184, -2.262000157446982, -3.2232868168415916], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.2726019650665384, 0.3787424588023467, 0.28207882792928995, 0.3640455025237675, 0.21727333921498285]}",0.5344717395312185,-0.5344717395312185,0.0,0.5344717395312185,0.0,global_downweight,global_downweight,0.9650854771333285
784068,820411,very_strong,f60d772ce4aa31c1a928307bfdf3deb117ce23dae3c4fa00ab4bae89a9e12c6f,True,context_split,"{""best_matched_comparator"": ""continuous_drift"", ""generating_family_margin"": -0.22419856194812926, ""heldout_log_per_observation"": [-2.1648829126617066, -1.9846475420590641, -2.120633822571599, -1.8964352606234698, -2.6892256704393747], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 2.842170943040401e-14, ""preheldout_complexity_per_observation"": [0.374087689052465, 0.4620861242777014, 0.400086199084934, 0.46635012386394004, 0.06709572957529632]}",0.7162557437793041,-0.7162557437793041,0.0,0.7162557437793041,0.0,context_split,context_split,0.9637112364409834
784069,820416,very_strong,2040e7ec221757b1bb882debd002372e323911238c72c4da88302d01b40dd5d4,True,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": -0.08085046225339987, ""heldout_log_per_observation"": [-1.3758477192436898, -1.413618793242157, -1.4566981814970896, -1.591033222952941, -3.862751617741859], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.2974651723562976, 0.40164685345405543, 0.24646397894025, 0.3835077954426793, 0.0421596678452204]}",0.2663333777956647,-0.2663333777956647,0.0,0.2663333777956647,0.0,context_split,context_split,0.9663652805505327
784070,820417,very_strong,cf3c91a6d1979044a0c8ca63b4741be5bf0546ac925baeeba336fb840fe3ab8b,True,change_point,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": -0.06386822459638708, ""heldout_log_per_observation"": [-2.5190859864465622, -2.29387055646039, -2.0786066831749004, -2.1052084558442914, -2.0147384585785133], ""matched_comparators"": [""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.35119912253016156, 0.4435142872446658, 0.18890486853951782, 0.4306112063172985, 0.06831682416362572]}",0.30772615306338924,-0.30772615306338924,0.0,0.30772615306338924,0.0,context_split,context_split,0.9015354366424414
784071,820418,very_strong,2d47d591d8c9816b0cc8bf7b2033f315c813f3ea01860d7aad7997cf264560a0,True,change_point,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": -0.050073695337607305, ""heldout_log_per_observation"": [-1.3313820805766534, -1.3706390101048207, -1.207971717784785, -1.4576032333319846, -1.1578980224471778], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 7.105427357601002e-15, ""preheldout_complexity_per_observation"": [0.3083793790642079, 0.40631074539305007, 0.21254915080421702, 0.4071039863647899, 0.1800316621989669]}",0.8006209718280571,-0.8006209718280571,0.0,0.8006209718280571,0.0,change_point,global_downweight,0.9437891740680882
784072,820421,strong,4d3532395955a7754db2f6658fc3f3255fdc6f6dcf85f6813b445d8b2dc38571,True,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.1508732481161852, ""heldout_log_per_observation"": [-1.2519590583892386, -1.318570701598114, -1.1010858102730534, -1.314700645784355, -1.9317670037657582], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.36432954977232773, 0.4714107689455293, 0.3102982374784555, 0.47800651514325, 0.2142033419285114]}",0.7872649910024133,-0.7872649910024133,0.0,0.7872649910024133,0.0,context_split,global_downweight,0.7676831548720404
784073,820448,strong,17459ff06afa8f9826d10272e9d51fc1fb4d7336071f736b735385502af16acb,True,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.11686858236315523, ""heldout_log_per_observation"": [-1.6564239429382663, -1.6920377612090602, -1.539555360575111, -1.721315087167918, -3.4326462289693023], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.34265783602760025, 0.4436598680813495, 0.3385655874681202, 0.4665400779542366, 0.20117683985801849]}",0.13594473406309193,0.13594473406309193,0.0,0.13594473406309193,0.0,continuous_drift,context_split,0.7879590499235631
784074,820456,strong,7b29bb75bc6d4ba58f35e009da5b8cd9d02c632f22bedc1f14d647cf0e7394c1,True,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.38033566542830677, ""heldout_log_per_observation"": [-2.2717998612993533, -2.123646237409859, -1.8914641958710465, -2.2331234774221107, -1.8927436682313727], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.3156338587782859, 0.415138286883348, 0.27419176741648454, 0.4109799466045447, 0.04688041340463481]}",0.5687150672048572,-0.5687150672048572,0.0,0.5687150672048572,0.0,change_point,context_split,0.844805835878434
784075,820461,strong,41820a76af07b580763f2e8ba1521e6f2724b9355cbd1dd5c9274e2091941b12,True,change_point,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": -0.0620467288615254, ""heldout_log_per_observation"": [-2.2225265995216246, -2.1143566075425193, -1.971481821170963, -2.1714450713564437, -1.9094350923094376], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.30412835200018434, 0.39504613061492844, 0.1937697746169037, 0.3640036199286872, 0.06906651794566769]}",0.5030928002443957,-0.5030928002443957,0.0,0.5030928002443957,0.0,context_split,change_point,0.8080777075324813
784076,820472,strong,d144ef49f087f165aff3601cced6fc6947bac70d9ac76a98b88db454b59c462a,True,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.2266948049472548, ""heldout_log_per_observation"": [-1.9794244446715643, -1.9374905440582477, -1.7527296397243095, -2.0418172843354965, -2.6385425319258555], ""matched_comparators"": [""global_downweight""], ""maximum_decomposition_error"": 1.4210854715202004e-14, ""preheldout_complexity_per_observation"": [0.2511464223393427, 0.35163213459022313, 0.18929275417396096, 0.367066385764655, 0.042766093490970665]}",0.7546277471796136,-0.7546277471796136,0.0,0.7546277471796136,0.0,cue_local_relearning,context_split,0.8850784038231684
784077,820474,moderate,7ea09cb8b4d81fdcd089d9d57f3e564cb7f3a80d92f6e11caec3c627bc247ac4,True,context_split,"{""best_matched_comparator"": ""global_downweight"", ""generating_family_margin"": 0.0027487190048400834, ""heldout_log_per_observation"": [-1.711745984313617, -1.7247037070020488, -1.7089972653087768, -1.7814639706164401, -1.621907742361639], ""matched_comparators"": [""global_downweight"", ""cue_local_relearning"", ""continuous_drift""], ""maximum_decomposition_error"": 2.1316282072803006e-14, ""preheldout_complexity_per_observation"": [0.3651779721104942, 0.47129556292628827, 0.3865262598808074, 0.47580915226845927, 0.15611130092327447]}",0.6035885172999661,-0.6035885172999661,0.0,0.6035885172999661,0.0,global_downweight,cue_local_relearning,0.6466177772519742
784078,820480,moderate,2c7f8686d40567155bc4ff63a7283c0906b0b7aa103ca3640ce0520174cc174c,True,cue_local_relearning,"{""best_matched_comparator"": ""change_point"", ""generating_family_margin"": 0.05803399362105388, ""heldout_log_per_observation"": [-2.3158164497339664, -2.170124022428375, -1.9547359345621818, -2.1176820771016196, -2.0127699281832356], ""matched_comparators"": [""global_downweight"", ""change_point""], ""maximum_decomposition_error"": 0.0, ""preheldout_complexity_per_observation"": [0.329102598779506, 0.419162891165996, 0.2681904681125012, 0.43771922919997097, 0.1905881030312686]}",0.029865948902496053,-0.029865948902496053,0.0,0.029865948902496053,0.0,cue_local_relearning,context_split,0.7017259406488322
