seed,family,length,matched,margin_nats_per_token,best_matched_comparator,matched_comparators_JSON
786224,global_downweight,96,True,0.011436634894600672,continuous_drift,"[""cue_local_relearning"", ""context_split"", ""continuous_drift"", ""change_point""]"
786225,global_downweight,96,True,-0.019252641068612242,cue_local_relearning,"[""cue_local_relearning"", ""context_split"", ""continuous_drift""]"
786226,global_downweight,96,True,0.04161733399713796,continuous_drift,"[""cue_local_relearning"", ""context_split"", ""continuous_drift"", ""change_point""]"
786227,global_downweight,96,True,0.02554139603083172,continuous_drift,"[""cue_local_relearning"", ""context_split"", ""continuous_drift""]"
786228,global_downweight,96,True,0.040916752733256345,cue_local_relearning,"[""cue_local_relearning"", ""context_split"", ""continuous_drift""]"
786229,global_downweight,96,True,0.04206692025001613,cue_local_relearning,"[""cue_local_relearning"", ""context_split"", ""continuous_drift"", ""change_point""]"
786230,global_downweight,96,True,0.031504305016007095,continuous_drift,"[""cue_local_relearning"", ""context_split"", ""continuous_drift""]"
786231,global_downweight,96,True,-0.0806011480974278,continuous_drift,"[""cue_local_relearning"", ""context_split"", ""continuous_drift""]"
786232,global_downweight,96,True,0.05710113513184578,continuous_drift,"[""cue_local_relearning"", ""context_split"", ""continuous_drift"", ""change_point""]"
786233,global_downweight,96,True,0.04883240828969804,continuous_drift,"[""cue_local_relearning"", ""context_split"", ""continuous_drift""]"
786234,global_downweight,96,True,0.0444785611936791,continuous_drift,"[""cue_local_relearning"", ""context_split"", ""continuous_drift""]"
786235,global_downweight,96,True,-0.058679603517626244,cue_local_relearning,"[""cue_local_relearning"", ""context_split"", ""continuous_drift"", ""change_point""]"
786236,global_downweight,96,True,0.046315013144318185,cue_local_relearning,"[""cue_local_relearning"", ""context_split"", ""continuous_drift""]"
786237,global_downweight,96,True,0.007898084821591711,context_split,"[""cue_local_relearning"", ""context_split"", ""continuous_drift""]"
786238,global_downweight,96,True,0.04304553272566136,cue_local_relearning,"[""cue_local_relearning"", ""context_split"", ""continuous_drift""]"
786239,global_downweight,96,True,-0.02635630665050437,cue_local_relearning,"[""cue_local_relearning"", ""context_split"", ""continuous_drift""]"
786240,cue_local_relearning,96,True,0.03562120867324614,continuous_drift,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786241,cue_local_relearning,96,True,-0.018783172440652862,global_downweight,"[""global_downweight"", ""continuous_drift""]"
786242,cue_local_relearning,96,True,0.051135953148437885,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786243,cue_local_relearning,96,True,-0.01582297445318437,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786244,cue_local_relearning,96,True,-0.0427866035450295,continuous_drift,"[""global_downweight"", ""continuous_drift""]"
786245,cue_local_relearning,96,True,-0.054567809738076845,continuous_drift,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786246,cue_local_relearning,96,True,0.007897966542171897,continuous_drift,"[""global_downweight"", ""continuous_drift""]"
786247,cue_local_relearning,96,True,-0.02495349992558471,global_downweight,"[""global_downweight"", ""continuous_drift""]"
786248,cue_local_relearning,96,True,0.004665957681307731,global_downweight,"[""global_downweight"", ""continuous_drift""]"
786249,cue_local_relearning,96,True,-0.13064984366181775,continuous_drift,"[""global_downweight"", ""continuous_drift""]"
786250,cue_local_relearning,96,True,0.018880164764320195,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786251,cue_local_relearning,96,True,0.00832352810910919,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786252,cue_local_relearning,96,True,0.0013928057572250019,context_split,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786253,cue_local_relearning,96,True,-0.030491162979381592,continuous_drift,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786254,cue_local_relearning,96,True,0.007961276470375367,continuous_drift,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786255,cue_local_relearning,96,True,0.014237109585719221,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786256,cue_local_relearning,96,True,-0.004522730868416147,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786257,cue_local_relearning,96,True,-0.1342441310645115,context_split,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786258,cue_local_relearning,96,True,0.024125066715773524,global_downweight,"[""global_downweight"", ""continuous_drift""]"
786259,cue_local_relearning,96,True,0.029563872923318968,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786260,cue_local_relearning,96,True,-0.023882035763455267,global_downweight,"[""global_downweight"", ""continuous_drift""]"
786261,cue_local_relearning,96,True,-0.0005787827330980821,continuous_drift,"[""global_downweight"", ""continuous_drift""]"
786262,cue_local_relearning,96,True,0.03792153728266934,continuous_drift,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786263,cue_local_relearning,96,True,-0.007156736609164938,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786264,cue_local_relearning,96,True,0.006326253801662407,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786265,cue_local_relearning,96,True,-0.021253557874723494,continuous_drift,"[""global_downweight"", ""continuous_drift""]"
786266,cue_local_relearning,96,True,-0.0613470953029136,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786267,cue_local_relearning,96,True,-0.009842642762188714,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786268,cue_local_relearning,96,True,-0.039357088294990294,continuous_drift,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786269,cue_local_relearning,96,True,0.031054808172559234,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786270,cue_local_relearning,96,True,-0.004236138674592382,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786271,cue_local_relearning,96,True,0.04152238869990166,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786272,cue_local_relearning,96,True,0.010945441580888282,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786273,cue_local_relearning,96,True,0.021087706422532104,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786274,cue_local_relearning,96,True,-0.016846970991467147,global_downweight,"[""global_downweight"", ""continuous_drift""]"
786275,cue_local_relearning,96,True,-0.021356261909930563,global_downweight,"[""global_downweight"", ""continuous_drift""]"
786276,cue_local_relearning,96,True,-0.03231719886924145,global_downweight,"[""global_downweight"", ""continuous_drift""]"
786277,cue_local_relearning,96,True,-0.06923509681697726,continuous_drift,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786278,cue_local_relearning,96,True,0.002996612466966697,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786279,cue_local_relearning,96,True,-0.033317286912853517,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786280,cue_local_relearning,96,True,-0.005464283854238694,global_downweight,"[""global_downweight"", ""continuous_drift""]"
786281,cue_local_relearning,96,True,0.040348369620194724,continuous_drift,"[""global_downweight"", ""continuous_drift""]"
786282,cue_local_relearning,96,True,0.05242705295482497,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786283,cue_local_relearning,96,True,-0.007368506563425026,continuous_drift,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786284,cue_local_relearning,96,True,0.052108280094236736,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786285,cue_local_relearning,96,True,-0.07418419249161312,context_split,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786286,cue_local_relearning,96,True,-0.026035845014187542,global_downweight,"[""global_downweight"", ""continuous_drift""]"
786287,cue_local_relearning,96,True,-0.0023683671374428172,continuous_drift,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786288,cue_local_relearning,96,True,-0.057425604234740746,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786289,cue_local_relearning,96,True,-0.05268827041437163,context_split,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786290,cue_local_relearning,96,True,0.05130964558832107,continuous_drift,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786291,cue_local_relearning,96,True,0.0074334595849900875,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786292,cue_local_relearning,96,True,0.04647167641825933,continuous_drift,"[""global_downweight"", ""continuous_drift""]"
786293,cue_local_relearning,96,True,-0.002366230178309392,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786294,cue_local_relearning,96,True,-0.03122887722756329,continuous_drift,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786295,cue_local_relearning,96,True,0.06288737735562222,continuous_drift,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786296,cue_local_relearning,96,True,0.00551578383466822,global_downweight,"[""global_downweight"", ""continuous_drift""]"
786297,cue_local_relearning,96,True,0.03144298145175872,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786298,cue_local_relearning,96,True,-0.004707078201400261,continuous_drift,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786299,cue_local_relearning,96,True,-0.046589772163727616,global_downweight,"[""global_downweight"", ""context_split"", ""continuous_drift""]"
786300,continuous_drift,96,True,0.1925504286328774,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning""]"
786301,continuous_drift,96,True,-0.0021893542685635925,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning""]"
786302,continuous_drift,96,True,0.07114127534622972,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786303,continuous_drift,96,True,-0.006424586073882299,global_downweight,"[""global_downweight"", ""cue_local_relearning""]"
786304,continuous_drift,96,True,0.09812167913442127,global_downweight,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786305,continuous_drift,96,True,0.019850068234021023,global_downweight,"[""global_downweight"", ""cue_local_relearning""]"
786306,continuous_drift,96,True,-0.02689779223472888,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning""]"
786307,continuous_drift,96,True,-0.06880145342197475,context_split,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786308,continuous_drift,96,True,0.09129074677155091,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning""]"
786309,continuous_drift,96,True,-0.1089413431879398,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786310,continuous_drift,96,True,-0.002157020823611022,global_downweight,"[""global_downweight"", ""cue_local_relearning""]"
786311,continuous_drift,96,True,-0.01497914662109645,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786312,continuous_drift,96,True,0.03768256712232576,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786313,continuous_drift,96,True,0.053337301479892574,global_downweight,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786314,continuous_drift,96,True,0.07034557134629438,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning""]"
786315,continuous_drift,96,True,0.04611342796802731,global_downweight,"[""global_downweight"", ""cue_local_relearning""]"
786316,continuous_drift,96,True,0.10291087064730453,global_downweight,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786317,continuous_drift,96,True,0.13211489442283275,global_downweight,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786318,continuous_drift,96,True,0.019086038225076152,global_downweight,"[""global_downweight"", ""cue_local_relearning""]"
786319,continuous_drift,96,True,-0.04828288430802985,global_downweight,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786320,continuous_drift,96,True,0.03917523726136096,global_downweight,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786321,continuous_drift,96,True,-0.05509189757504873,context_split,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786322,continuous_drift,96,True,-0.034295064897114536,global_downweight,"[""global_downweight"", ""cue_local_relearning""]"
786323,continuous_drift,96,True,0.012551125603270208,global_downweight,"[""global_downweight"", ""cue_local_relearning""]"
786324,continuous_drift,96,True,0.035927295227898615,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786325,continuous_drift,96,True,0.03322103494589346,global_downweight,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786326,continuous_drift,96,True,-0.04056465993163627,global_downweight,"[""global_downweight"", ""cue_local_relearning""]"
786327,continuous_drift,96,True,0.0015179331054575584,global_downweight,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786328,continuous_drift,96,True,0.0037732623156152556,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786329,continuous_drift,96,True,-0.04035175825052195,global_downweight,"[""global_downweight"", ""cue_local_relearning""]"
786330,continuous_drift,96,True,-0.012242745983934267,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786331,continuous_drift,96,True,0.02340326358191791,global_downweight,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786332,continuous_drift,96,True,0.10493449157746215,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786333,continuous_drift,96,True,0.0404584337335383,global_downweight,"[""global_downweight"", ""cue_local_relearning""]"
786334,continuous_drift,96,True,0.011261121499406723,global_downweight,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786335,continuous_drift,96,True,-0.01886933143427072,global_downweight,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786336,continuous_drift,96,True,0.07691046484811648,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786337,continuous_drift,96,True,0.06065093372484154,global_downweight,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786338,continuous_drift,96,True,-0.017250723629950837,global_downweight,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786339,continuous_drift,96,True,0.014031364650823441,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786340,continuous_drift,96,True,0.17998761443564026,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning""]"
786341,continuous_drift,96,True,0.1500096353936513,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning""]"
786342,continuous_drift,96,True,-0.04499133975450764,global_downweight,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786343,continuous_drift,96,True,0.04576734592768483,context_split,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786344,continuous_drift,96,True,-0.04844553220208292,global_downweight,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786345,continuous_drift,96,True,-0.034563053866897064,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning""]"
786346,continuous_drift,96,True,-0.04123714735826578,global_downweight,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786347,continuous_drift,96,True,-0.09837745103302509,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning""]"
786348,continuous_drift,96,True,0.028493794974703945,context_split,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786349,continuous_drift,96,True,-0.07643236457145375,global_downweight,"[""global_downweight"", ""cue_local_relearning""]"
786350,continuous_drift,96,True,0.12136708608450553,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786351,continuous_drift,96,True,-0.05898472996873383,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786352,continuous_drift,96,True,0.020201326471842806,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786353,continuous_drift,96,True,0.008429229758804446,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning""]"
786354,continuous_drift,96,True,0.09591437237168066,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning""]"
786355,continuous_drift,96,True,0.014462630187036751,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning""]"
786356,continuous_drift,96,True,0.007891303350020307,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786357,continuous_drift,96,True,-0.031058984141236978,global_downweight,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786358,continuous_drift,96,True,-0.012613150964599473,global_downweight,"[""global_downweight"", ""cue_local_relearning"", ""context_split""]"
786359,continuous_drift,96,True,0.017614751074534585,cue_local_relearning,"[""global_downweight"", ""cue_local_relearning""]"
