seed,segment_q_broad,segment_q_narrowed,primary_spearman,primary_strong_response,primary_weak_response,primary_zero_response,primary_ordered,primary_strong_root_revision,primary_zero_root_revision,primary_broad_attribution,primary_narrowed_attribution,primary_broad_minus_narrowed,primary_broad_cue_revision,primary_narrowed_cue_revision,medium_near_twin_similarity,short_zero_root_revision,short_zero_null_probability,short_association_cue1,short_association_cue2,short_association_cue3,short_association_cue4,short_association_cue5,short_association_cue6,short_association_cue7,short_association_cue8,medium_zero_root_revision,medium_zero_null_probability,medium_association_cue1,medium_association_cue2,medium_association_cue3,medium_association_cue4,medium_association_cue5,medium_association_cue6,medium_association_cue7,medium_association_cue8,long_zero_root_revision,long_zero_null_probability,long_association_cue1,long_association_cue2,long_association_cue3,long_association_cue4,long_association_cue5,long_association_cue6,long_association_cue7,long_association_cue8
806151,2,2,1.0,0.3137888365755017,0.15796350812933146,4.3086754091870016e-05,1,0.3777087847668076,2.3866359491697686e-05,0.2281892307692307,0.14951955399757688,0.07866967677165382,0.41999999999999993,0.45020721938539476,0.9098360655737705,0.0006561421265072198,0.9926270997643492,0.8748325075022706,0.8748325075022706,0.7121844784830433,0.7121844784830433,0.5005529675176738,0.5002853401874536,0.5002853401874536,0.500122388429873,2.3866359491697686e-05,0.9973852447566263,0.8846153846153846,0.9153846153846154,0.7999999987818179,0.618215077224042,0.500020113501872,0.49997988649812786,0.499854216320951,0.4999578626712585,-1.37108162916455e-05,0.9985845292064869,0.8857142857142857,0.9102040816326531,0.7163265306122449,0.6979591836734684,0.49998844513637947,0.49995928950883073,0.4998503002172998,0.5000055010811019
806152,2,0,1.0,0.2204476897649711,0.13945207602159465,0.0002035496553889904,1,0.29243060887190053,0.0004465607914992953,0.2555719384615385,0.03685867041036206,0.2187132680511764,0.42000000000000004,0.4289382906424922,0.9262295081967213,0.0007557225553546099,0.9894355331189083,0.9249981913443327,0.8999795737863062,0.558263898620597,0.7121844784830433,0.5010564466881092,0.6258300548386628,0.5010564466881092,0.5005529675176738,0.0004465607914992953,0.9909829071440138,0.9307692307692308,0.8769230769230768,0.730724402477671,0.7461479624213185,0.5006242602746452,0.5006242602746452,0.49989853510282556,0.5000421373287415,6.0245378820100726e-06,0.9986244270531457,0.9183673469387755,0.8918367346938776,0.7204081632653061,0.7061224489795919,0.5000084218751849,0.5000701488531866,0.4999718848350782,0.5
806153,2,0,1.0,0.21085307451047364,0.11691231154740805,6.94131117403296e-05,1,0.24918999714874157,4.884953050565688e-05,0.21449787692307476,0.03469212022566681,0.17980575669740795,0.42000000000000004,0.4263925197704256,0.9590163934426229,8.754982859926486e-05,0.9951044628050781,0.8748325075022706,0.9249981913443327,0.5241416791897902,0.7121844784830433,0.500122388429873,0.5020995847798957,0.500122388429873,0.5002853401874536,4.884953050565688e-05,0.997040846094421,0.8615384615384579,0.9230769230769231,0.7384449577901211,0.730724402477671,0.5000682881670518,0.500020113501872,0.5000421373287415,0.5004265709388053,8.265702361454075e-06,0.9985845292064869,0.9040816326530612,0.9081632653061225,0.7020408163265304,0.736734693877551,0.5000115548636205,0.5,0.5000407104911693,0.5
806154,2,0,1.0,0.2726982087155482,0.13370507390352426,4.5055776905056355e-05,1,0.31097164151773027,3.014268527590236e-05,0.27382707692307684,0.03714456459465343,0.2366825123284234,0.41999999999999993,0.4301839358117213,0.9754098360655737,0.01726669050010754,0.8792916040510491,0.9499998964835197,0.8999795737863062,0.558263898620597,0.6258300548386628,0.5241416791897902,0.5005529675176738,0.500122388429873,0.5005529675176738,3.014268527590236e-05,0.997261073631803,0.9615384615384616,0.9384615384615385,0.7229605783915422,0.7069984791320391,0.5000421373287415,0.5002074098519715,0.500020113501872,0.49997988649812786,2.4252848030870133e-05,0.9981541288699272,0.9244897959183673,0.9224489795918367,0.6836734693874984,0.6877551020407614,0.5000339037554503,0.5000149844183825,0.49946216365219076,0.5
806155,2,0,1.0,0.24346223621470553,0.13935397619873435,0.00012189652215933988,1,0.287728097344652,7.25823051879182e-05,0.2510081538461538,0.036719943498498164,0.21428821034765566,0.42000000000000004,0.42863751033779685,0.9426229508196722,0.00020411638624029393,0.9942931962509274,0.9499998964835197,0.9249981913443327,0.7121844784830433,0.6258300548386628,0.5002853401874536,0.5044405071379361,0.5005529675176738,0.5010564466881092,7.25823051879182e-05,0.9967023908418319,0.9230769230769231,0.9230769230769231,0.7692305657230146,0.7150946617566314,0.5001014648971743,0.5006242602746452,0.49997988649812786,0.49989853510282556,0.0,0.9986740762835726,0.9040816326530612,0.9102040816326531,0.7122448979591837,0.6857142857141664,0.5,0.5000701488531866,0.5000084218751849,0.49998501558161734
806156,2,0,1.0,0.2097535883503232,0.07005242403820588,0.00010637635104625287,1,0.2782445559749186,0.00021168214694700094,0.24188058461538453,0.036363971359534064,0.20551661325585047,0.41999999999999993,0.42804907848732443,0.9262295081967213,0.0007557225553546099,0.9894355331189083,0.9249981913443327,0.8748325075022706,0.558263898620597,0.5044405071379361,0.5010564466881092,0.5241416791897902,0.5020995847798957,0.5020995847798957,0.00021168214694700094,0.9945044063113936,0.9076923076923077,0.8769230769230768,0.6888102838059329,0.5629553753378906,0.5002959165832327,0.49999999999999994,0.5000421373287415,0.5004265709388053,-3.935165359791881e-06,0.998652235130027,0.8877551020408163,0.8836734693877552,0.6918367346938662,0.7163265306122449,0.499994498918898,0.5001017307649313,0.4999718848350782,0.5000231388096023
806157,2,0,1.0,0.21403427382686047,0.07736590911017494,0.00040505595512074777,1,0.2782445559749186,0.0006655126685966017,0.24188058461538453,0.036363971359534064,0.20551661325585047,0.41999999999999993,0.42804907848732443,0.9098360655737705,0.003176471996146568,0.9703966190804255,0.8748325075022706,0.9249981913443327,0.558263898620597,0.7121844784830433,0.5044405071379361,0.5005529675176738,0.5100632763196613,0.5005529675176738,0.0006655126685966017,0.9879055854795206,0.9076923076923077,0.8846153846153846,0.5629553753378906,0.7150946617566314,0.5009303395784984,0.5006242602746452,0.5009303395784984,0.5004265709388053,1.0719013782800602e-05,0.9985315269985043,0.8959183673469387,0.8918367346938776,0.6877551020407614,0.7142857142857143,0.5000149844183825,0.5000281151649216,0.5000701488531866,0.49996609624454963
806158,2,0,1.0,0.21456420305815604,0.1472483329992466,0.00015576969321356993,1,0.27346418036823816,0.00030514494556577176,0.2373168,0.03614738036823817,0.20116941963176183,0.42000000000000004,0.4277615312228208,0.9426229508196722,0.003176471996146568,0.9703966190804255,0.8999795737863062,0.9249981913443327,0.8196578619911818,0.8196578619911818,0.5044405071379361,0.49971465981254637,0.6258300548386628,0.5005529675176738,0.00030514494556577176,0.9930682222444138,0.9,0.8923076923076924,0.7923076876055574,0.7461479624213185,0.5004265709388053,0.49997988649812786,0.5006242602746452,0.5000682881670518,4.1825388767957605e-05,0.9976125192312298,0.8877551020408163,0.8959183673469387,0.7346938775510204,0.6816326530606774,0.5000584689167862,0.5000115548636205,0.5006789207210537,0.49995928950883073
806159,2,0,1.0,0.24788882232770026,0.07244005408217458,0.0003942261056887192,1,0.287728097344652,7.25823051879182e-05,0.2510081538461538,0.036719943498498164,0.21428821034765566,0.42000000000000004,0.42863751033779685,0.9262295081967213,8.754982859926486e-05,0.9951044628050781,0.8999795737863062,0.9249981913443327,0.8196578619911818,0.558263898620597,0.500122388429873,0.5010564466881092,0.5005529675176738,0.5020995847798957,7.25823051879182e-05,0.9967023908418319,0.9230769230769231,0.9307692307692308,0.5629553753378906,0.6888102838059329,0.5001014648971743,0.5001457836790488,0.49970408341676736,0.5021971032350938,3.490282242002429e-05,0.997826553251732,0.8959183673469387,0.9020408163265307,0.689795918367322,0.7081632653061225,0.5000487916616958,0.49996609624454963,0.499994498918898,0.5000231388096023
806160,2,0,1.0,0.21891113947099605,0.08662297342479092,9.878931226908749e-05,1,0.25409328688597743,0.00030514494556577176,0.21906166153846118,0.03503162534751625,0.18403003619094493,0.42000000000000004,0.4266569921584016,0.9098360655737705,0.0015019234570572415,0.9832033217608351,0.8748325075022706,0.9499998964835197,0.6258300548386628,0.5241416791897902,0.5020995847798957,0.500122388429873,0.5,0.5100632763196613,0.00030514494556577176,0.9930682222444138,0.8692307692307687,0.9307692307692308,0.7999999987818179,0.5409101231910712,0.5004265709388053,0.5001014648971743,0.5002074098519715,0.5000421373287415,2.9122005581028176e-05,0.9980051859327062,0.8918367346938776,0.9061224489795918,0.7204081632653061,0.7020408163265304,0.5000407104911693,0.5000149844183825,0.49998501558161734,0.5001017307649313
806161,2,0,1.0,0.19482676435557544,0.10985490035198248,0.00039069326553814454,1,0.2638279100648421,0.00030514494556577176,0.2281892307692307,0.035638679295611375,0.19255055147361932,0.41999999999999993,0.42720003086757274,0.9836065573770492,0.0015019234570572415,0.9832033217608351,0.9499998964835197,0.8196578619911818,0.8489397276369834,0.5241416791897902,0.5020995847798957,0.5044405071379361,0.5010564466881092,0.5044405071379361,0.00030514494556577176,0.9930682222444138,0.8846153846153846,0.8692307692307687,0.6625443199027119,0.7538441521318918,0.5004265709388053,0.5021971032350938,0.5002959165832327,0.5000421373287415,2.9122005581028176e-05,0.9980051859327062,0.9081632653061225,0.8979591836734694,0.6959183673469366,0.7020408163265304,0.5000407104911693,0.5000231388096023,0.5000055010811019,0.5000055010811019
806162,2,0,1.0,0.2190600212100553,0.11339891708905503,0.00012000557921106048,1,0.2686585165783697,1.4388072881343916e-05,0.23275301538461546,0.03590550119375424,0.19684751419086122,0.42000000000000004,0.42747849840435614,0.9262295081967213,0.003176471996146568,0.9703966190804255,0.8748325075022706,0.8489397276369834,0.8489397276369834,0.7121844784830433,0.5044405071379361,0.49971465981254637,0.5002853401874536,0.5044405071379361,1.4388072881343916e-05,0.9973852447566263,0.8923076923076924,0.9076923076923077,0.7069984791320391,0.7150946617566314,0.500020113501872,0.5004265709388053,0.49997988649812786,0.5004265709388053,-2.0112014531115108e-05,0.9982779461485444,0.8918367346938776,0.9040816326530612,0.7326530612244898,0.7122448979591837,0.4999718848350782,0.5000027170420313,0.5000149844183825,0.5000487916616958
806163,2,0,1.0,0.18327299727061985,0.09105821792220253,0.00025096245475592083,1,0.2589727135345875,-1.438807288151045e-05,0.22362544615384605,0.035347267380741454,0.1882781787731046,0.42000000000000004,0.4269261788877182,0.9426229508196722,0.00020411638624029393,0.9942931962509274,0.8196578619911818,0.9249981913443327,0.5100632763196613,0.7121844784830433,0.5002853401874536,0.5100632763196613,0.5002853401874536,0.5044405071379361,-1.438807288151045e-05,0.9973852447566263,0.8769230769230768,0.8538461538461322,0.5900753653767998,0.7615378091518794,0.49997988649812786,0.5014146982654445,0.49970408341676736,0.5002074098519715,6.0245378820100726e-06,0.9986244270531457,0.8918367346938776,0.8673469387755102,0.7081632653061225,0.7244897959183674,0.5000084218751849,0.4999972829579688,0.4999415310832138,0.5000487916616958
806164,2,0,1.0,0.21085307451047364,0.09505805857747518,8.395454151435833e-05,1,0.24918999714874157,0.00010428547946350619,0.21449787692307476,0.03469212022566681,0.17980575669740795,0.42000000000000004,0.4263925197704256,0.9344262295081968,0.0007557225553546099,0.9894355331189083,0.8489397276369834,0.9499998964835197,0.8489397276369834,0.6258300548386628,0.5010564466881092,0.5241416791897902,0.5002853401874536,0.5005529675176738,0.00010428547946350619,0.9962096243447278,0.8615384615384579,0.9230769230769231,0.7384449577901211,0.6430232378242275,0.5001457836790488,0.5001014648971743,0.4995734290611947,0.49999999999999994,-8.265702361398564e-06,0.9985845292064869,0.8836734693877552,0.9163265306122449,0.7163265306122449,0.7224489795918367,0.49998844513637947,0.5000281151649216,0.5,0.5000027170420313
806165,2,0,1.0,0.22204560872531043,0.06292318102710504,0.0001398674576536807,1,0.28299930523814065,-4.884953050565688e-05,0.24644436923076918,0.036554936007371475,0.2098894332233977,0.41999999999999993,0.4283410888231374,0.9508196721311475,0.00020411638624029393,0.9942931962509274,0.9499998964835197,0.8748325075022706,0.5044405071379361,0.5100632763196613,0.5002853401874536,0.558263898620597,0.5010564466881092,0.5020995847798957,-4.884953050565688e-05,0.997040846094421,0.9153846153846154,0.8923076923076924,0.7069984791320391,0.5153454625753652,0.4999317118329482,0.5002959165832327,0.49999999999999994,0.5006242602746452,-0.00010708684066085272,0.995685123910406,0.9142857142857143,0.8959183673469387,0.6816326530606774,0.6755102040766348,0.4998503002172998,0.5000843487766226,0.5000188076222236,0.5
806166,0,0,1.0,0.08338282649765738,0.03866864184842744,8.299117859106309e-05,1,0.09854334040632229,0.0003453334642051775,0.049759661538461564,0.048783678867860725,0.000975982670600839,0.41999999999999993,0.42171855413495196,0.9426229508196722,0.005892875806812525,0.8792916040510491,0.8748325075022706,0.8999795737863062,0.7121844784830433,0.7121844784830433,0.5241416791897902,0.5002853401874536,0.5020995847798957,0.5010564466881092,0.0003453334642051775,0.983280838681111,0.9076923076923077,0.9230769230769231,0.6773077237215305,0.7150946617566314,0.5014146982654445,0.4999578626712585,0.5002074098519715,0.500020113501872,-9.9375937354651e-06,0.9980051859327062,0.8836734693877552,0.889795918367347,0.7020408163265304,0.7020408163265304,0.49995928950883073,0.49998501558161734,0.5000084218751849,0.49996609624454963
806167,2,0,1.0,0.24294235198588665,0.13267137519162053,7.589900647639314e-05,1,0.29243060887190053,1.4388072881343916e-05,0.2555719384615385,0.03685867041036206,0.2187132680511764,0.42000000000000004,0.4289382906424922,0.9508196721311475,8.754982859926486e-05,0.9951044628050781,0.9249981913443327,0.9499998964835197,0.7121844784830433,0.6258300548386628,0.500122388429873,0.5020995847798957,0.5005529675176738,0.5010564466881092,1.4388072881343916e-05,0.9973852447566263,0.9307692307692308,0.9153846153846154,0.7229605783915422,0.730724402477671,0.500020113501872,0.5002074098519715,0.5001457836790488,0.499854216320951,-1.943619714839251e-06,0.9986686494046906,0.9040816326530612,0.8979591836734694,0.6836734693874984,0.7285714285714285,0.4999972829579688,0.5000027170420313,0.5000339037554503,0.5000084218751849
806168,2,1,1.0,0.27593819785003304,0.10556758779425407,0.0001560757704216209,1,0.3321478307454099,0.00013405508829600343,0.24188058461538453,0.09026724613002535,0.15161333848535918,0.41999999999999993,0.4399804400281683,0.9180327868852459,0.00026238398215205905,0.9942931962509274,0.8999795737863062,0.9249981913443327,0.5044405071379361,0.6258300548386628,0.5002853401874536,0.5010564466881092,0.5005529675176738,0.5002853401874536,0.00013405508829600343,0.9962096243447278,0.9076923076923077,0.9153846153846154,0.5409101231910712,0.7769230162195884,0.5001457836790488,0.5000682881670518,0.49989853510282556,0.5006242602746452,5.0585081249332475e-06,0.998652235130027,0.9061224489795918,0.8836734693877552,0.6999999999999995,0.7346938775510204,0.5000055010811019,0.5000281151649216,0.5000055010811019,0.5001828232194323
806169,2,0,1.0,0.19881415256790147,0.09266635929232575,4.3073130284898564e-05,1,0.23931333179469627,3.014268527590236e-05,0.20537030769223474,0.03394302410246153,0.17142728358977322,0.42000000000000015,0.4258779112413372,0.9344262295081968,0.0015019234570572415,0.9832033217608351,0.7787073336985905,0.9249981913443327,0.558263898620597,0.6258300548386628,0.5020995847798957,0.5044405071379361,0.5002853401874536,0.5100632763196613,3.014268527590236e-05,0.997261073631803,0.8461538461537232,0.9153846153846154,0.6888102838059329,0.6984074219415387,0.5000421373287415,0.5000421373287415,0.5002074098519715,0.5000682881670518,4.1825388767957605e-05,0.9976125192312298,0.8755102040816326,0.8979591836734694,0.6979591836734684,0.6959183673469366,0.5000584689167862,0.5000339037554503,0.5000584689167862,0.49987685307587637
806170,2,0,1.0,0.2011922173972469,0.1434012697225271,0.0002554535393193835,1,0.2782445559749186,0.00014836939130014049,0.24188058461538453,0.036363971359534064,0.20551661325585047,0.41999999999999993,0.42804907848732443,0.9426229508196722,0.01726669050010754,0.8792916040510491,0.8999795737863062,0.8748325075022706,0.5241416791897902,0.8196578619911818,0.5241416791897902,0.6258300548386628,0.5044405071379361,0.5044405071379361,0.00014836939130014049,0.9955061198739503,0.9076923076923077,0.8615384615384579,0.7461479624213185,0.7692305657230146,0.5002074098519715,0.5014146982654445,0.5001457836790488,0.5000682881670518,3.935165359569837e-06,0.998652235130027,0.9061224489795918,0.9061224489795918,0.7408163265306122,0.7244897959183674,0.5000055010811019,0.5000084218751849,0.4996565079272575,0.5000055010811019
806171,2,0,1.0,0.2190600212100553,0.14052847775854843,0.000167666412060119,1,0.2686585165783697,0.0006655126685966017,0.23275301538461546,0.03590550119375424,0.19684751419086122,0.42000000000000004,0.42747849840435614,0.9836065573770492,0.14983099386980403,0.22842007824347899,0.8748325075022706,0.9249981913443327,0.6258300548386628,0.7787073336985905,0.7121844784830433,0.5044405071379361,0.5241416791897902,0.500122388429873,0.0006655126685966017,0.9879055854795206,0.8923076923076924,0.9076923076923077,0.7692305657230146,0.7538441521318918,0.5009303395784984,0.5000682881670518,0.5002074098519715,0.5000421373287415,5.018056116234959e-05,0.9973559278414298,0.8918367346938776,0.9061224489795918,0.7163265306122449,0.726530612244898,0.5000701488531866,0.5002768652408421,0.5000188076222236,0.49991565122337744
806172,2,0,1.0,0.2390356501017109,0.1438590902373364,0.00019071631645337095,1,0.287728097344652,-3.0142685275735825e-05,0.2510081538461538,0.036719943498498164,0.21428821034765566,0.42000000000000004,0.42863751033779685,0.9426229508196722,0.0,0.9953481009875922,0.8748325075022706,0.8999795737863062,0.7787073336985905,0.7787073336985905,0.5,0.5005529675176738,0.49987761157012695,0.5010564466881092,-3.0142685275735825e-05,0.997261073631803,0.9230769230769231,0.9153846153846154,0.7384449577901211,0.7615378091518794,0.4999578626712585,0.5009303395784984,0.499854216320951,0.4997925901480285,0.0,0.9986740762835726,0.9,0.8979591836734694,0.671428571407738,0.7346938775510204,0.5,0.5000843487766226,0.49997686119039764,0.5
806173,2,0,1.0,0.20194277934885252,0.11158217095497414,0.000173462985494241,1,0.27346418036823816,0.0004465607914992953,0.2373168,0.03614738036823817,0.20116941963176183,0.42000000000000004,0.4277615312228208,0.9098360655737705,0.003176471996146568,0.9703966190804255,0.9499998964835197,0.8489397276369834,0.6258300548386628,0.7121844784830433,0.5044405071379361,0.5005529675176738,0.5020995847798957,0.5044405071379361,0.0004465607914992953,0.9909829071440138,0.9,0.8692307692307687,0.6773077237215305,0.730724402477671,0.5006242602746452,0.500020113501872,0.5006242602746452,0.49999999999999994,0.0006166710321489077,0.9831035769757794,0.8816326530612245,0.889795918367347,0.6918367346938662,0.710204081632653,0.500862062399195,0.5,0.5018263819784222,0.49997686119039764
806174,2,0,1.0,0.21500201198044244,0.10040193693695054,0.0004691424268475908,1,0.25409328688597743,0.002492710505361262,0.21906166153846118,0.03503162534751625,0.18403003619094493,0.42000000000000004,0.4266569921584016,0.9672131147540983,0.007198493184303323,0.9424955638876494,0.9249981913443327,0.9249981913443327,0.5100632763196613,0.558263898620597,0.5100632763196613,0.5020995847798957,0.5010564466881092,0.5005529675176738,0.002492710505361262,0.9651535586712812,0.8692307692307687,0.9230769230769231,0.618215077224042,0.7769230162195884,0.5034846441328719,0.500020113501872,0.5000421373287415,0.5001457836790488,1.345391971041554e-05,0.9984640441850722,0.8857142857142857,0.9,0.7163265306122449,0.7142857142857143,0.5000188076222236,0.5000055010811019,0.5000115548636205,0.5001496997827002
806175,2,0,1.0,0.19165267906781003,0.09668152231397192,0.00016703825579000853,1,0.24426321841975773,-0.00010428547946378375,0.20993409230767945,0.03432912611207828,0.17560496619560118,0.42000000000000004,0.42613281019071236,0.9262295081967213,0.0007557225553546099,0.9894355331189083,0.8748325075022706,0.9249981913443327,0.5010564466881092,0.558263898620597,0.5010564466881092,0.5020995847798957,0.4994470324823262,0.5241416791897902,-0.00010428547946378375,0.9962096243447278,0.8538461538461322,0.8923076923076924,0.6888102838059329,0.7069984791320391,0.499854216320951,0.5009303395784984,0.499854216320951,0.5001457836790488,1.9436197147282286e-06,0.9986686494046906,0.8857142857142857,0.9081632653061225,0.671428571407738,0.6979591836734684,0.5000027170420313,0.4999972829579688,0.5000115548636205,0.5001231469241235
806176,2,0,1.0,0.21106232805187375,0.11525385035145663,6.793207341894425e-05,1,0.2638279100648421,-1.438807288151045e-05,0.2281892307692307,0.035638679295611375,0.19255055147361932,0.41999999999999993,0.42720003086757274,0.9262295081967213,0.0,0.9953481009875922,0.8748325075022706,0.9249981913443327,0.5020995847798957,0.7787073336985905,0.5,0.5002853401874536,0.5,0.5010564466881092,-1.438807288151045e-05,0.9973852447566263,0.8846153846153846,0.9,0.6984074219415387,0.7384449577901211,0.49997988649812786,0.5000682881670518,0.4995734290611947,0.49999999999999994,6.03383911400579e-05,0.997047792818211,0.8979591836734694,0.889795918367347,0.7142857142857143,0.7142857142857143,0.5000843487766226,0.5,0.4997756086864729,0.49997686119039764
